Date,Open,High,Low,Close,Adj Close,Volume
2019-07-25,15.250000,15.450000,14.650000,14.850000,14.850000,318517
2019-07-26,14.850000,15.300000,14.400000,14.950000,14.950000,289509
2019-07-29,15.000000,15.400000,13.900000,14.550000,14.550000,544436
2019-07-30,14.750000,14.800000,14.000000,14.200000,14.200000,294525
2019-07-31,14.000000,14.400000,13.800000,13.950000,13.950000,249880
2019-08-01,13.750000,14.500000,13.500000,14.000000,14.000000,256681
2019-08-02,13.350000,13.950000,13.350000,13.600000,13.600000,277631
2019-08-05,13.350000,13.450000,12.600000,12.950000,12.950000,439625
2019-08-06,12.500000,13.400000,12.500000,12.950000,12.950000,581790
2019-08-07,13.100000,13.950000,13.100000,13.550000,13.550000,294652
2019-08-08,13.400000,13.750000,13.050000,13.700000,13.700000,183584
2019-08-09,13.800000,14.300000,13.500000,13.750000,13.750000,320790
2019-08-13,13.850000,13.850000,13.250000,13.500000,13.500000,230708
2019-08-14,13.700000,13.750000,13.400000,13.450000,13.450000,153868
2019-08-16,13.750000,13.750000,13.250000,13.450000,13.450000,325499
2019-08-19,13.650000,13.700000,13.400000,13.550000,13.550000,376383
2019-08-20,13.500000,13.700000,13.200000,13.300000,13.300000,294500
2019-08-21,13.400000,13.550000,13.300000,13.450000,13.450000,758268
2019-08-22,13.550000,13.550000,12.750000,12.950000,12.950000,505141
2019-08-23,13.200000,13.200000,12.700000,12.950000,12.950000,296192
2019-08-26,13.250000,14.100000,12.900000,13.700000,13.700000,616025
2019-08-27,13.900000,14.100000,13.750000,13.850000,13.850000,194146
2019-08-28,14.100000,14.100000,13.350000,13.450000,13.450000,324834
2019-08-29,13.500000,13.650000,12.800000,13.550000,13.550000,1042736
2019-08-30,13.650000,13.750000,13.200000,13.550000,13.550000,179958
2019-09-03,13.250000,13.550000,13.250000,13.300000,13.300000,75396
2019-09-04,13.500000,13.700000,13.350000,13.650000,13.650000,118281
2019-09-05,13.700000,13.800000,13.500000,13.650000,13.650000,52061
2019-09-06,13.750000,13.750000,13.500000,13.600000,13.600000,54923
2019-09-09,13.600000,14.100000,13.500000,13.850000,13.850000,176382
2019-09-11,13.900000,14.750000,13.750000,14.650000,14.650000,307872
2019-09-12,15.050000,15.050000,14.600000,14.700000,14.700000,146347
2019-09-13,14.900000,14.950000,14.250000,14.650000,14.650000,91062
2019-09-16,14.150000,15.500000,14.150000,15.350000,15.350000,232081
2019-09-17,15.350000,17.000000,15.150000,15.200000,15.200000,399989
2019-09-18,15.650000,16.299999,14.700000,14.900000,14.900000,231962
2019-09-19,15.600000,15.600000,14.700000,14.950000,14.950000,112081
2019-09-20,15.200000,15.600000,14.600000,15.350000,15.350000,306167
2019-09-23,15.600000,16.000000,15.350000,15.500000,15.500000,308920
2019-09-24,15.500000,15.600000,15.000000,15.250000,15.250000,119211
2019-09-25,15.000000,15.250000,15.000000,15.150000,15.150000,99049
2019-09-26,15.200000,15.450000,14.950000,15.050000,15.050000,109847
2019-09-27,15.050000,15.050000,14.300000,14.750000,14.750000,145850
2019-09-30,14.950000,15.000000,14.000000,14.100000,14.100000,108259
2019-10-01,14.400000,15.100000,14.100000,14.200000,14.200000,224168
2019-10-03,14.000000,14.850000,14.000000,14.700000,14.700000,207492
2019-10-04,14.800000,15.250000,14.450000,15.100000,15.100000,196233
2019-10-07,15.000000,15.600000,14.800000,15.400000,15.400000,148609
2019-10-09,15.550000,15.550000,14.200000,14.450000,14.450000,321620
2019-10-10,14.800000,14.900000,14.250000,14.400000,14.400000,179285
2019-10-11,14.750000,14.750000,14.050000,14.300000,14.300000,132045
2019-10-14,14.200000,14.450000,14.150000,14.250000,14.250000,66719
2019-10-15,14.350000,14.400000,14.000000,14.150000,14.150000,84182
2019-10-16,14.100000,14.850000,14.100000,14.350000,14.350000,314901
2019-10-17,14.200000,14.550000,14.150000,14.300000,14.300000,166534
2019-10-18,14.350000,14.700000,14.300000,14.500000,14.500000,133973
2019-10-22,14.900000,14.900000,13.850000,14.050000,14.050000,415788
